80,2026-06-18 20:25:45.848293+03,UNWIND,Profit Banking. Money: 53.97,0.00000,0.0000,5053.40,XAUUSD+,81118671-d5ba-4d49-9fb3-4499b54a3d93
81,2026-06-18 20:26:26.900058+03,SYSTEM,Detencion manual solicitada.,0.00000,0.0000,0.00,XAUUSD+,81118671-d5ba-4d49-9fb3-4499b54a3d93
82,2026-06-18 20:26:44.244053+03,SYSTEM,HYPER GRINDER v20.0 (Python) INICIADO.,0.00000,0.0000,7131.53,XAUUSD+,81118671-d5ba-4d49-9fb3-4499b54a3d93
83,2026-06-18 20:26:44.266777+03,SYSTEM,Estado ACTIVE: motor corriendo.,0.00000,0.0000,0.00,XAUUSD+,81118671-d5ba-4d49-9fb3-4499b54a3d93
84,2026-06-18 20:28:02.477719+03,SYSTEM,Detencion manual solicitada.,0.00000,0.0000,0.00,XAUUSD+,81118671-d5ba-4d49-9fb3-4499b54a3d93
85,2026-06-18 20:28:12.872401+03,SYSTEM,HYPER GRINDER v20.0 (Python) INICIADO.,0.00000,0.0000,7131.53,XAUUSD+,81118671-d5ba-4d49-9fb3-4499b54a3d93
86,2026-06-18 20:28:12.894002+03,SYSTEM,Estado ACTIVE: motor corriendo.,0.00000,0.0000,0.00,XAUUSD+,81118671-d5ba-4d49-9fb3-4499b54a3d93
87,2026-06-18 20:30:39.067373+03,EXITO,Cierre CICLO (Basket Profit Trail). PnL: 32.98,0.00000,0.0000,7163.15,XAUUSD+,81118671-d5ba-4d49-9fb3-4499b54a3d93
88,2026-06-18 20:37:43.024425+03,SYSTEM,HYPER GRINDER v20.0 (Python) INICIADO.,0.00000,0.0000,5000.00,XAUUSD+,81118671-d5ba-4d49-9fb3-4499b54a3d93
89,2026-06-18 20:37:43.03396+03,SYSTEM,Estado ACTIVE: motor corriendo.,0.00000,0.0000,0.00,XAUUSD+,81118671-d5ba-4d49-9fb3-4499b54a3d93
90,2026-06-18 20:49:49.804825+03,SYSTEM,HYPER GRINDER v20.0 (Python) INICIADO.,0.00000,0.0000,5000.00,XAUUSD+,81118671-d5ba-4d49-9fb3-4499b54a3d93
91,2026-06-18 20:49:49.843266+03,SYSTEM,Estado ACTIVE: motor corriendo.,0.00000,0.0000,0.00,XAUUSD+,81118671-d5ba-4d49-9fb3-4499b54a3d93
92,2026-06-18 21:03:41.789613+03,SYSTEM,HYPER GRINDER v20.0 (Python) INICIADO.,0.00000,0.0000,5000.00,XAUUSD+,81118671-d5ba-4d49-9fb3-4499b54a3d93
93,2026-06-18 21:03:41.815092+03,SYSTEM,Estado ACTIVE: motor corriendo.,0.00000,0.0000,0.00,XAUUSD+,81118671-d5ba-4d49-9fb3-4499b54a3d93
94,2026-06-18 22:17:04.79728+03,EXITO,Cierre CICLO (Basket Profit Trail). PnL: 21.00,0.00000,0.0000,5020.28,XAUUSD+,81118671-d5ba-4d49-9fb3-4499b54a3d93
95,2026-06-18 22:19:13.949022+03,EXITO,Cierre CICLO (Basket Profit Trail). PnL: 27.48,0.00000,0.0000,5045.72,XAUUSD+,81118671-d5ba-4d49-9fb3-4499b54a3d93
96,2026-06-18 22:32:36.192766+03,EXITO,Cierre CICLO (Basket Profit Trail). PnL: 8.28,0.00000,0.0000,5053.28,XAUUSD+,81118671-d5ba-4d49-9fb3-4499b54a3d93
97,2026-06-18 22:52:52.625885+03,SYSTEM,HYPER GRINDER v20.0 (Python) INICIADO.,0.00000,0.0000,5052.92,XAUUSD+,81118671-d5ba-4d49-9fb3-4499b54a3d93
98,2026-06-18 22:52:52.63827+03,SYSTEM,Estado ACTIVE: motor corriendo.,0.00000,0.0000,0.00,XAUUSD+,81118671-d5ba-4d49-9fb3-4499b54a3d93
99,2026-06-18 23:25:39.498668+03,HEALER,Amputacion Tactica. Lotes: 0.02,-163.56000,28.9170,5025.64,XAUUSD+,81118671-d5ba-4d49-9fb3-4499b54a3d93
100,2026-06-19 01:12:05.017718+03,HEALER,Amputacion Tactica. Lotes: 0.01,-124.10000,18.9000,5011.45,XAUUSD+,81118671-d5ba-4d49-9fb3-4499b54a3d93
101,2026-06-19 01:15:22.940605+03,SYSTEM,HYPER GRINDER v20.0 (Python) INICIADO.,0.00000,0.0000,5000.00,XAUUSD+,81118671-d5ba-4d49-9fb3-4499b54a3d93
102,2026-06-19 01:15:23.019574+03,SYSTEM,Estado ACTIVE: motor corriendo.,0.00000,0.0000,0.00,XAUUSD+,81118671-d5ba-4d49-9fb3-4499b54a3d93
103,2026-06-19 02:17:44.778489+03,EXITO,Cierre CICLO (Basket Profit Trail). PnL: 12.72,0.00000,0.0000,5012.12,XAUUSD+,81118671-d5ba-4d49-9fb3-4499b54a3d93
104,2026-06-19 02:26:16.076405+03,EXITO,Cierre CICLO (Basket Profit Trail). PnL: 8.40,0.00000,0.0000,5019.80,XAUUSD+,81118671-d5ba-4d49-9fb3-4499b54a3d93
105,2026-06-19 02:45:36.771768+03,EXITO,Cierre CICLO (Basket Profit Trail). PnL: 67.68,0.00000,0.0000,5086.16,XAUUSD+,81118671-d5ba-4d49-9fb3-4499b54a3d93
106,2026-06-19 02:57:50.170378+03,EXITO,Cierre CICLO (Basket Profit Trail). PnL: 9.00,0.00000,0.0000,5094.44,XAUUSD+,81118671-d5ba-4d49-9fb3-4499b54a3d93
107,2026-06-19 03:07:10.848511+03,EXITO,Cierre CICLO (Basket Profit Trail). PnL: 26.28,0.00000,0.0000,5119.88,XAUUSD+,81118671-d5ba-4d49-9fb3-4499b54a3d93
108,2026-06-19 03:08:09.797782+03,EXITO,Cierre CICLO (Basket Profit Trail). PnL: 8.28,0.00000,0.0000,5128.52,XAUUSD+,81118671-d5ba-4d49-9fb3-4499b54a3d93
109,2026-06-19 03:14:28.429229+03,EXITO,Cierre CICLO (Basket Profit Trail). PnL: 8.40,0.00000,0.0000,5136.20,XAUUSD+,81118671-d5ba-4d49-9fb3-4499b54a3d93
110,2026-06-19 03:22:10.758724+03,EXITO,Cierre CICLO (Basket Profit Trail). PnL: 4.68,0.00000,0.0000,5140.16,XAUUSD+,81118671-d5ba-4d49-9fb3-4499b54a3d93
111,2026-06-19 03:28:15.520979+03,EXITO,Cierre CICLO (Basket Profit Trail). PnL: 7.08,0.00000,0.0000,5146.52,XAUUSD+,81118671-d5ba-4d49-9fb3-4499b54a3d93
112,2026-06-19 04:19:35.149228+03,EXITO,Cierre CICLO (Basket Profit Trail). PnL: 6.48,0.00000,0.0000,5152.28,XAUUSD+,81118671-d5ba-4d49-9fb3-4499b54a3d93
113,2026-06-19 05:16:05.451609+03,EXITO,Cierre CICLO (Basket Profit Trail). PnL: 36.24,0.00000,0.0000,5187.80,XAUUSD+,81118671-d5ba-4d49-9fb3-4499b54a3d93
114,2026-06-19 05:17:21.405392+03,EXITO,Cierre CICLO (Basket Profit Trail). PnL: 4.80,0.00000,0.0000,5191.88,XAUUSD+,81118671-d5ba-4d49-9fb3-4499b54a3d93
115,2026-06-19 05:21:17.093911+03,HEALER,Amputacion Tactica. Lotes: 0.06,-13.08000,7.5600,5184.80,XAUUSD+,81118671-d5ba-4d49-9fb3-4499b54a3d93
116,2026-06-19 05:40:36.818055+03,HEALER,Amputacion Tactica. Lotes: 0.06,-30.24000,60.3720,5154.44,XAUUSD+,81118671-d5ba-4d49-9fb3-4499b54a3d93
117,2026-06-19 05:47:22.962039+03,EXITO,Cierre CICLO (Basket Profit Trail). PnL: 51.24,0.00000,0.0000,5204.96,XAUUSD+,81118671-d5ba-4d49-9fb3-4499b54a3d93
118,2026-06-19 05:51:01.009708+03,EXITO,Cierre CICLO (Basket Profit Trail). PnL: 8.52,0.00000,0.0000,5213.36,XAUUSD+,81118671-d5ba-4d49-9fb3-4499b54a3d93
119,2026-06-19 05:51:46.201487+03,EXITO,Cierre CICLO (Basket Profit Trail). PnL: 9.96,0.00000,0.0000,5222.60,XAUUSD+,81118671-d5ba-4d49-9fb3-4499b54a3d93
120,2026-06-19 05:52:51.143801+03,HEALER,Amputacion Tactica. Lotes: 0.12,-0.60000,8.1000,5221.28,XAUUSD+,81118671-d5ba-4d49-9fb3-4499b54a3d93
121,2026-06-19 06:02:11.253285+03,HEALER,Amputacion Tactica. Lotes: 0.12,-17.52000,23.5440,5203.04,XAUUSD+,81118671-d5ba-4d49-9fb3-4499b54a3d93
122,2026-06-19 06:03:10.71681+03,EXITO,Cierre CICLO (Basket Profit Trail). PnL: 26.64,0.00000,0.0000,5228.96,XAUUSD+,81118671-d5ba-4d49-9fb3-4499b54a3d93
123,2026-06-19 06:29:43.842461+03,EXITO,Cierre CICLO (Basket Profit Trail). PnL: 14.76,0.00000,0.0000,5243.00,XAUUSD+,81118671-d5ba-4d49-9fb3-4499b54a3d93
124,2026-06-19 08:35:00.267653+03,EXITO,Cierre CICLO (Basket Profit Trail). PnL: 50.16,0.00000,0.0000,5292.44,XAUUSD+,81118671-d5ba-4d49-9fb3-4499b54a3d93
125,2026-06-19 15:53:23.869276+03,VCB,Circuit breaker de volatilidad ACTIVADO.,0.00000,0.0000,5292.44,XAUUSD+,81118671-d5ba-4d49-9fb3-4499b54a3d93
126,2026-06-19 16:00:00.319591+03,VCB,Circuit breaker de volatilidad liberado.,0.00000,0.0000,5292.44,XAUUSD+,81118671-d5ba-4d49-9fb3-4499b54a3d93
127,2026-06-19 18:59:58.308101+03,SYSTEM,HYPER GRINDER v20.0 (Python) INICIADO.,0.00000,0.0000,5000.00,XAUUSD+,81118671-d5ba-4d49-9fb3-4499b54a3d93
128,2026-06-19 18:59:58.355145+03,SYSTEM,Estado ACTIVE: motor corriendo.,0.00000,0.0000,0.00,XAUUSD+,81118671-d5ba-4d49-9fb3-4499b54a3d93
129,2026-06-22 10:15:53.360558+03,EXITO,Cierre CICLO (Basket Profit Trail). PnL: 15.84,0.00000,0.0000,5015.12,XAUUSD+,81118671-d5ba-4d49-9fb3-4499b54a3d93
130,2026-06-22 12:04:54.59593+03,EXITO,Cierre CICLO (Basket Profit Trail). PnL: 10.80,0.00000,0.0000,5025.20,XAUUSD+,81118671-d5ba-4d49-9fb3-4499b54a3d93
131,2026-06-22 13:03:03.858094+03,EXITO,Cierre CICLO (Basket Profit Trail). PnL: 7.32,0.00000,0.0000,5031.68,XAUUSD+,81118671-d5ba-4d49-9fb3-4499b54a3d93
132,2026-06-22 13:09:38.72571+03,EXITO,Cierre CICLO (Basket Profit Trail). PnL: 18.96,0.00000,0.0000,5046.68,XAUUSD+,81118671-d5ba-4d49-9fb3-4499b54a3d93
133,2026-06-22 13:11:53.038479+03,EXITO,Cierre CICLO (Basket Profit Trail). PnL: 32.76,0.00000,0.0000,5078.72,XAUUSD+,81118671-d5ba-4d49-9fb3-4499b54a3d93
134,2026-06-22 14:07:01.353589+03,EXITO,Cierre CICLO (Basket Profit Trail). PnL: 4.68,0.00000,0.0000,5081.96,XAUUSD+,81118671-d5ba-4d49-9fb3-4499b54a3d93
135,2026-06-22 16:01:52.632449+03,EXITO,Cierre CICLO (Basket Profit Trail). PnL: 13.80,0.00000,0.0000,5095.04,XAUUSD+,81118671-d5ba-4d49-9fb3-4499b54a3d93
136,2026-06-22 16:06:48.777628+03,EXITO,Cierre CICLO (Basket Profit Trail). PnL: 8.76,0.00000,0.0000,5103.08,XAUUSD+,81118671-d5ba-4d49-9fb3-4499b54a3d93
